DateTime,#1     Inflow Rate (cms),#1     Inflow Temp (*C),#2     Inflow Rate (cms),#2     Inflow Temp (*C),#3     Inflow Rate (cms),#3     Inflow Temp (*C),#4     Inflow Rate (cms),#4     Inflow Temp (*C),#5     Inflow Rate (cms),#5     Inflow Temp (*C),#6     Inflow Rate (cms),#6     Inflow Temp (*C),#7     Inflow Rate (cms),#7     Inflow Temp (*C),#8     Inflow Rate (cms),#8     Inflow Temp (*C),#9     Inflow Rate (cms),#9     Inflow Temp (*C),#10     Inflow Rate (cms),#10     Inflow Temp (*C),#11     Inflow Rate (cms),#11     Inflow Temp (*C),#12     Inflow Rate (cms),#12     Inflow Temp (*C),#13    Inflow Rate (cms),#13    Inflow Temp (*C),#14   Inflow Rate (cms),#14    Inflow Temp (*C),#15    Inflow Rate (cms),#15    Inflow Temp (*C),#16    Inflow Rate (cms),#16    Inflow Temp (*C),#17    Inflow Rate (cms),#17    Inflow Temp (*C),#18    Inflow Rate (cms),#18    Inflow Temp (*C),#19    Inflow Rate (cms),#19    Inflow Temp (*C)
07/17/2013 13:00,0.1121333333,18.413,0.1121333333,17.913,0.0644444444,17.413,0.0618666667,17.613,0.0644444444,17.813,0.058,18.013,0.0257777778,18.213,0.116,18.413,0.058,18.613,0.0128888889,18.813,0.0644444444,19.013,0.3222222222,19.213,0.0515555556,20.413,1.0762708,19.0686,0.4535146,19.6989,0.6611,20.4327,0.6902,20.7186,1.3036892,21.9429,1.3036892,21.8228
07/17/2013 14:00,0.1121333333,18.509,0.1121333333,18.009,0.0644444444,17.509,0.0618666667,17.709,0.0644444444,17.909,0.058,18.109,0.0257777778,18.309,0.116,18.509,0.058,18.709,0.0128888889,18.909,0.0644444444,19.109,0.3222222222,19.309,0.0515555556,20.509,1.075701,19.1443,0.4532745,20.0488,0.66075,20.845,0.6902,20.9861,1.302999,22.0798,1.302999,22.3649
07/17/2013 15:00,0.1121333333,18.7,0.1121333333,18.2,0.0644444444,17.7,0.0618666667,17.9,0.0644444444,18.1,0.058,18.3,0.0257777778,18.5,0.116,18.7,0.058,18.9,0.0128888889,19.1,0.0644444444,19.3,0.3222222222,19.5,0.0515555556,20.7,1.0750498,19.1563,0.4530001,20.2269,0.66035,20.9947,0.6902,21.1417,1.3022102,22.1086,1.3022102,22.7217
07/17/2013 16:00,0.1102,18.891,0.1102,18.391,0.0633333333,17.891,0.0608,18.091,0.0633333333,18.291,0.057,18.491,0.0253333333,18.691,0.114,18.891,0.057,19.091,0.0126666667,19.291,0.0633333333,19.491,0.3166666667,19.691,0.0506666667,20.891,1.0726078,19.1479,0.4519711,20.3418,0.65885,21.0914,0.6902,21.3022,1.2992522,21.9944,1.2992522,22.9317
07/17/2013 17:00,0.1102,18.604,0.1102,18.104,0.0633333333,17.604,0.0608,17.804,0.0633333333,18.004,0.057,18.204,0.0253333333,18.404,0.114,18.604,0.057,18.804,0.0126666667,19.004,0.0633333333,19.204,0.3166666667,19.404,0.0506666667,20.604,1.068782,19.0908,0.450359,20.3913,0.6565,21.1087,0.6902,21.4346,1.294618,21.8847,1.294618,22.9949
07/17/2013 18:00,0.1102,18.317,0.1102,17.817,0.0633333333,17.317,0.0608,17.517,0.0633333333,17.717,0.057,17.917,0.0253333333,18.117,0.114,18.317,0.057,18.517,0.0126666667,18.717,0.0633333333,18.917,0.3166666667,19.117,0.0506666667,20.317,1.0670726,18.9988,0.4496387,20.3538,0.65545,21.0589,0.6902,21.4742,1.2925474,21.7229,1.2925474,22.8092
07/17/2013 19:00,0.1102,18.03,0.1102,17.53,0.0633333333,17.03,0.0608,17.23,0.0633333333,17.43,0.057,17.63,0.0253333333,17.83,0.114,18.03,0.057,18.23,0.0126666667,18.43,0.0633333333,18.63,0.3166666667,18.83,0.0506666667,20.03,1.065526,18.9433,0.448987,20.2361,0.6545,20.9479,0.6902,21.4982,1.290674,21.523,1.290674,22.5244
07/17/2013 20:00,0.1102,17.934,0.1102,17.434,0.0633333333,16.934,0.0608,17.134,0.0633333333,17.334,0.057,17.534,0.0253333333,17.734,0.114,17.934,0.057,18.134,0.0126666667,18.334,0.0633333333,18.534,0.3166666667,18.734,0.0506666667,19.934,1.0638166,18.9351,0.4482667,20.081,0.65345,20.8115,0.6902,21.5038,1.2886034,21.3563,1.2886034,22.2528
07/17/2013 21:00,0.1102,17.55,0.1102,17.05,0.0633333333,16.55,0.0608,16.75,0.0633333333,16.95,0.057,17.15,0.0253333333,17.35,0.114,17.55,0.057,17.75,0.0126666667,17.95,0.0633333333,18.15,0.3166666667,18.35,0.0506666667,19.55,1.0620258,18.946,0.4475121,19.9023,0.65235,20.6495,0.6902,21.4791,1.2864342,21.2561,1.2864342,21.9957
07/17/2013 22:00,0.1102,17.358,0.1102,16.858,0.0633333333,16.358,0.0608,16.558,0.0633333333,16.758,0.057,16.958,0.0253333333,17.158,0.114,17.358,0.057,17.558,0.0126666667,17.758,0.0633333333,17.958,0.3166666667,18.158,0.0506666667,19.358,1.0603164,18.9713,0.4467918,19.7185,0.6513,20.4692,0.6902,21.4303,1.2843636,21.1783,1.2843636,21.7574
07/17/2013 23:00,0.1102,17.069,0.1102,16.569,0.0633333333,16.069,0.0608,16.269,0.0633333333,16.469,0.057,16.669,0.0253333333,16.869,0.114,17.069,0.057,17.269,0.0126666667,17.469,0.0633333333,17.669,0.3166666667,17.869,0.0506666667,19.069,1.0586884,19.0067,0.4461058,19.5424,0.6503,20.2769,0.6902,21.3611,1.2823916,21.1047,1.2823916,21.5447
07/18/2013 0:00,0.1082666667,16.78,0.1082666667,16.28,0.0622222222,15.78,0.0597333333,15.98,0.0622222222,16.18,0.056,16.38,0.0248888889,16.58,0.112,16.78,0.056,16.98,0.0124444444,17.18,0.0622222222,17.38,0.3111111111,17.58,0.0497777778,18.78,1.0556766,19.0466,0.4448367,19.3797,0.64845,20.072,0.6902,21.2726,1.2787434,21.0021,1.2787434,21.3481
07/18/2013 1:00,0.1082666667,16.49,0.1082666667,15.99,0.0622222222,15.49,0.0597333333,15.69,0.0622222222,15.89,0.056,16.09,0.0248888889,16.29,0.112,16.49,0.056,16.69,0.0124444444,16.89,0.0622222222,17.09,0.3111111111,17.29,0.0497777778,18.49,1.0513624,19.09,0.4430188,19.2362,0.6458,19.8623,0.6902,21.1719,1.2735176,20.8923,1.2735176,21.1688
07/18/2013 2:00,0.1082666667,16.297,0.1082666667,15.797,0.0622222222,15.297,0.0597333333,15.497,0.0622222222,15.697,0.056,15.897,0.0248888889,16.097,0.112,16.297,0.056,16.497,0.0124444444,16.697,0.0622222222,16.897,0.3111111111,17.097,0.0497777778,18.297,1.0493274,19.1334,0.4421613,19.1141,0.64455,19.6532,0.6902,21.063,1.2710526,20.783,1.2710526,21.0031
07/18/2013 3:00,0.1082666667,16.104,0.1082666667,15.604,0.0622222222,15.104,0.0597333333,15.304,0.0622222222,15.504,0.056,15.704,0.0248888889,15.904,0.112,16.104,0.056,16.304,0.0124444444,16.504,0.0622222222,16.704,0.3111111111,16.904,0.0497777778,18.104,1.047618,19.1771,0.441441,19.0167,0.6435,19.4557,0.6902,20.9533,1.268982,20.6907,1.268982,20.8559
07/18/2013 4:00,0.1082666667,15.91,0.1082666667,15.41,0.0622222222,14.91,0.0597333333,15.11,0.0622222222,15.31,0.056,15.51,0.0248888889,15.71,0.112,15.91,0.056,16.11,0.0124444444,16.31,0.0622222222,16.51,0.3111111111,16.71,0.0497777778,17.91,1.0457458,19.2123,0.4406521,18.9412,0.64235,19.2708,0.6902,20.8409,1.2667142,20.6011,1.2667142,20.7225
07/18/2013 5:00,0.1082666667,15.813,0.1082666667,15.313,0.0622222222,14.813,0.0597333333,15.013,0.0622222222,15.213,0.056,15.413,0.0248888889,15.613,0.112,15.813,0.056,16.013,0.0124444444,16.213,0.0622222222,16.413,0.3111111111,16.613,0.0497777778,17.813,1.0438736,19.2327,0.4398632,18.8821,0.6412,19.0954,0.6902,20.7234,1.2644464,20.4762,1.2644464,20.5902
07/18/2013 6:00,0.1082666667,15.716,0.1082666667,15.216,0.0622222222,14.716,0.0597333333,14.916,0.0622222222,15.116,0.056,15.316,0.0248888889,15.516,0.112,15.716,0.056,15.916,0.0124444444,16.116,0.0622222222,16.316,0.3111111111,16.516,0.0497777778,17.716,1.0421642,19.2581,0.4391429,18.8452,0.64015,18.9586,0.6902,20.6132,1.2623758,20.3823,1.2623758,20.4946
07/18/2013 7:00,0.1082666667,15.619,0.1082666667,15.119,0.0622222222,14.619,0.0597333333,14.819,0.0622222222,15.019,0.056,15.219,0.0248888889,15.419,0.112,15.619,0.056,15.819,0.0124444444,16.019,0.0622222222,16.219,0.3111111111,16.419,0.0497777778,17.619,1.0405362,19.2918,0.4384569,18.8536,0.63915,18.891,0.6902,20.5454,1.2604038,20.3895,1.2604038,20.5245
07/18/2013 8:00,0.1082666667,15.813,0.1082666667,15.313,0.0622222222,14.813,0.0597333333,15.013,0.0622222222,15.213,0.056,15.413,0.0248888889,15.613,0.112,15.813,0.056,16.013,0.0124444444,16.213,0.0622222222,16.413,0.3111111111,16.613,0.0497777778,17.813,1.0391524,19.3691,0.4378738,18.9297,0.6383,18.9419,0.6902,20.5528,1.2587276,20.5892,1.2587276,20.6663
07/18/2013 9:00,0.1063333333,16.201,0.1063333333,15.701,0.0611111111,15.201,0.0586666667,15.401,0.0611111111,15.601,0.055,15.801,0.0244444444,16.001,0.11,16.201,0.055,16.401,0.0122222222,16.601,0.0611111111,16.801,0.3055555556,17.001,0.0488888889,18.201,1.0363034,19.4824,0.4366733,19.063,0.63655,19.0954,0.6902,20.6035,1.2552766,20.9261,1.2552766,20.9221
07/18/2013 10:00,0.1063333333,16.78,0.1063333333,16.28,0.0611111111,15.78,0.0586666667,15.98,0.0611111111,16.18,0.055,16.38,0.0244444444,16.58,0.11,16.78,0.055,16.98,0.0122222222,17.18,0.0611111111,17.38,0.3055555556,17.58,0.0488888889,18.78,1.0320706,19.5418,0.4348897,19.3149,0.63395,19.5296,0.6902,20.7138,1.2501494,21.3611,1.2501494,21.2876
07/18/2013 11:00,0.1063333333,16.876,0.1063333333,16.376,0.0611111111,15.876,0.0586666667,16.076,0.0611111111,16.276,0.055,16.476,0.0244444444,16.676,0.11,16.876,0.055,17.076,0.0122222222,17.276,0.0611111111,17.476,0.3055555556,17.676,0.0488888889,18.876,1.0301984,19.6183,0.4341008,19.5958,0.6328,19.9798,0.6902,20.898,1.2478816,21.8083,1.2478816,21.6848
07/18/2013 12:00,0.1063333333,17.934,0.1063333333,17.434,0.0611111111,16.934,0.0586666667,17.134,0.0611111111,17.334,0.055,17.534,0.0244444444,17.734,0.11,17.934,0.055,18.134,0.0122222222,18.334,0.0611111111,18.534,0.3055555556,18.734,0.0488888889,19.934,1.0285704,19.6507,0.4334148,19.9456,0.6318,20.5089,0.6902,21.1494,1.2459096,22.3633,1.2459096,22.1668
07/18/2013 13:00,0.1063333333,18.221,0.1063333333,17.721,0.0611111111,17.221,0.0586666667,17.421,0.0611111111,17.621,0.055,17.821,0.0244444444,18.021,0.11,18.221,0.055,18.421,0.0122222222,18.621,0.0611111111,18.821,0.3055555556,19.021,0.0488888889,20.221,1.0267796,19.7045,0.4326602,20.4062,0.6307,21.2157,0.6902,21.5044,1.2437404,22.9623,1.2437404,22.8545
07/18/2013 14:00,0.1063333333,18.604,0.1063333333,18.104,0.0611111111,17.604,0.0586666667,17.804,0.0611111111,18.004,0.055,18.204,0.0244444444,18.404,0.11,18.604,0.055,18.804,0.0122222222,19.004,0.0611111111,19.204,0.3055555556,19.404,0.0488888889,20.604,1.0250702,19.8603,0.4319399,20.85,0.62965,21.681,0.6902,21.8474,1.2416698,23.0414,1.2416698,23.5143
07/18/2013 15:00,0.1063333333,19.082,0.1063333333,18.582,0.0611111111,18.082,0.0586666667,18.282,0.0611111111,18.482,0.055,18.682,0.0244444444,18.882,0.11,19.082,0.055,19.282,0.0122222222,19.482,0.0611111111,19.682,0.3055555556,19.882,0.0488888889,21.082,1.0234422,19.9082,0.4312539,21.0492,0.62865,21.7719,0.6902,22.0077,1.2396978,23.1354,1.2396978,23.9572
07/18/2013 16:00,0.1063333333,18.891,0.1063333333,18.391,0.0611111111,17.891,0.0586666667,18.091,0.0611111111,18.291,0.055,18.491,0.0244444444,18.691,0.11,18.891,0.055,19.091,0.0122222222,19.291,0.0611111111,19.491,0.3055555556,19.691,0.0488888889,20.891,1.021977,19.8938,0.4306365,21.1678,0.62775,21.7954,0.6902,22.1693,1.237923,22.822,1.237923,24.1409
07/18/2013 17:00,0.1063333333,18.604,0.1063333333,18.104,0.0611111111,17.604,0.0586666667,17.804,0.0611111111,18.004,0.055,18.204,0.0244444444,18.404,0.11,18.604,0.055,18.804,0.0122222222,19.004,0.0611111111,19.204,0.3055555556,19.404,0.0488888889,20.604,1.020756,19.7777,0.430122,21.2509,0.627,21.7942,0.6902,22.2916,1.236444,22.6879,1.236444,24.0586
07/18/2013 18:00,0.1063333333,18.317,0.1063333333,17.817,0.0611111111,17.317,0.0586666667,17.517,0.0611111111,17.717,0.055,17.917,0.0244444444,18.117,0.11,18.317,0.055,18.517,0.0122222222,18.717,0.0611111111,18.917,0.3055555556,19.117,0.0488888889,20.317,1.0196978,19.7107,0.4296761,21.2203,0.62635,21.7696,0.6902,22.3354,1.2351622,22.5658,1.2351622,23.8046
07/18/2013 19:00,0.1063333333,18.03,0.1063333333,17.53,0.0611111111,17.03,0.0586666667,17.23,0.0611111111,17.43,0.055,17.63,0.0244444444,17.83,0.11,18.03,0.055,18.23,0.0122222222,18.43,0.0611111111,18.63,0.3055555556,18.83,0.0488888889,20.03,1.018721,19.6689,0.4292645,21.086,0.62575,21.6857,0.6902,22.3596,1.233979,22.3434,1.233979,23.4885
07/18/2013 20:00,0.1063333333,17.838,0.1063333333,17.338,0.0611111111,16.838,0.0586666667,17.038,0.0611111111,17.238,0.055,17.438,0.0244444444,17.638,0.11,17.838,0.055,18.038,0.0122222222,18.238,0.0611111111,18.438,0.3055555556,18.638,0.0488888889,19.838,1.017907,19.6672,0.4289215,20.9114,0.62525,21.5664,0.6902,22.3673,1.232993,22.1724,1.232993,23.1842
07/18/2013 21:00,0.1063333333,17.646,0.1063333333,17.146,0.0611111111,16.646,0.0586666667,16.846,0.0611111111,17.046,0.055,17.246,0.0244444444,17.446,0.11,17.646,0.055,17.846,0.0122222222,18.046,0.0611111111,18.246,0.3055555556,18.446,0.0488888889,19.646,1.0171744,19.6842,0.4286128,20.7183,0.6248,21.4264,0.6902,22.3498,1.2321056,22.1058,1.2321056,22.9079
07/18/2013 22:00,0.1063333333,17.454,0.1063333333,16.954,0.0611111111,16.454,0.0586666667,16.654,0.0611111111,16.854,0.055,17.054,0.0244444444,17.254,0.11,17.454,0.055,17.654,0.0122222222,17.854,0.0611111111,18.054,0.3055555556,18.254,0.0488888889,19.454,1.0165232,19.7066,0.4283384,20.5184,0.6244,21.2572,0.6902,22.3001,1.2313168,22.0271,1.2313168,22.6469
07/18/2013 23:00,0.1063333333,17.165,0.1063333333,16.665,0.0611111111,16.165,0.0586666667,16.365,0.0611111111,16.565,0.055,16.765,0.0244444444,16.965,0.11,17.165,0.055,17.365,0.0122222222,17.565,0.0611111111,17.765,0.3055555556,17.965,0.0488888889,19.165,1.0159534,19.7362,0.4280983,20.3251,0.62405,21.0635,0.6902,22.2253,1.2306266,21.9141,1.2306266,22.4061
07/19/2013 0:00,0.1063333333,16.973,0.1063333333,16.473,0.0611111111,15.973,0.0586666667,16.173,0.0611111111,16.373,0.055,16.573,0.0244444444,16.773,0.11,16.973,0.055,17.173,0.0122222222,17.373,0.0611111111,17.573,0.3055555556,17.773,0.0488888889,18.973,1.015465,19.7766,0.4278925,20.1516,0.62375,20.8637,0.6902,22.1381,1.230035,21.8306,1.230035,22.2
07/19/2013 1:00,0.1063333333,16.78,0.1063333333,16.28,0.0611111111,15.78,0.0586666667,15.98,0.0611111111,16.18,0.055,16.38,0.0244444444,16.58,0.11,16.78,0.055,16.98,0.0122222222,17.18,0.0611111111,17.38,0.3055555556,17.58,0.0488888889,18.78,1.0149766,19.8203,0.4276867,20.001,0.62345,20.6608,0.6902,22.0391,1.2294434,21.7571,1.2294434,22.0203
07/19/2013 2:00,0.1063333333,16.587,0.1063333333,16.087,0.0611111111,15.587,0.0586666667,15.787,0.0611111111,15.987,0.055,16.187,0.0244444444,16.387,0.11,16.587,0.055,16.787,0.0122222222,16.987,0.0611111111,17.187,0.3055555556,17.387,0.0488888889,18.587,1.0145696,19.8615,0.4275152,19.8733,0.6232,20.4553,0.6902,21.929,1.2289504,21.6608,1.2289504,21.858
07/19/2013 3:00,0.1063333333,16.394,0.1063333333,15.894,0.0611111111,15.394,0.0586666667,15.594,0.0611111111,15.794,0.055,15.994,0.0244444444,16.194,0.11,16.394,0.055,16.594,0.0122222222,16.794,0.0611111111,16.994,0.3055555556,17.194,0.0488888889,18.394,1.014244,19.8961,0.427378,19.767,0.623,20.2502,0.6902,21.8104,1.228556,21.5434,1.228556,21.7069
07/19/2013 4:00,0.1063333333,16.297,0.1063333333,15.797,0.0611111111,15.297,0.0586666667,15.497,0.0611111111,15.697,0.055,15.897,0.0244444444,16.097,0.11,16.297,0.055,16.497,0.0122222222,16.697,0.0611111111,16.897,0.3055555556,17.097,0.0488888889,18.297,1.0139184,19.9269,0.4272408,19.6842,0.6228,20.0574,0.6902,21.6918,1.2281616,21.4368,1.2281616,21.5703
07/19/2013 5:00,0.1063333333,16.104,0.1063333333,15.604,0.0611111111,15.104,0.0586666667,15.304,0.0611111111,15.504,0.055,15.704,0.0244444444,15.904,0.11,16.104,0.055,16.304,0.0122222222,16.504,0.0611111111,16.704,0.3055555556,16.904,0.0488888889,18.104,1.0135928,19.9475,0.4271036,19.6227,0.6226,19.8836,0.6902,21.5734,1.2277672,21.3443,1.2277672,21.4474
07/19/2013 6:00,0.1063333333,16.007,0.1063333333,15.507,0.0611111111,15.007,0.0586666667,15.207,0.0611111111,15.407,0.055,15.607,0.0244444444,15.807,0.11,16.007,0.055,16.207,0.0122222222,16.407,0.0611111111,16.607,0.3055555556,16.807,0.0488888889,18.007,1.0133486,19.9701,0.4270007,19.5831,0.62245,19.745,0.6902,21.4582,1.2274714,21.254,1.2274714,21.357
07/19/2013 7:00,0.1063333333,15.91,0.1063333333,15.41,0.0611111111,14.91,0.0586666667,15.11,0.0611111111,15.31,0.055,15.51,0.0244444444,15.71,0.11,15.91,0.055,16.11,0.0122222222,16.31,0.0611111111,16.51,0.3055555556,16.71,0.0488888889,17.91,1.0131044,20.0006,0.4268978,19.5912,0.6223,19.6744,0.6902,21.3804,1.2271756,21.2603,1.2271756,21.3495
07/19/2013 8:00,0.1063333333,16.104,0.1063333333,15.604,0.0611111111,15.104,0.0586666667,15.304,0.0611111111,15.504,0.055,15.704,0.0244444444,15.904,0.11,16.104,0.055,16.304,0.0122222222,16.504,0.0611111111,16.704,0.3055555556,16.904,0.0488888889,18.104,1.0129416,20.044,0.4268292,19.6545,0.6222,19.6926,0.6902,21.3618,1.2269784,21.4041,1.2269784,21.4299
07/19/2013 9:00,0.1063333333,16.49,0.1063333333,15.99,0.0611111111,15.49,0.0586666667,15.69,0.0611111111,15.89,0.055,16.09,0.0244444444,16.29,0.11,16.49,0.055,16.69,0.0122222222,16.89,0.0611111111,17.09,0.3055555556,17.29,0.0488888889,18.49,1.0127788,20.1341,0.4267606,19.7824,0.6221,19.8258,0.6902,21.4037,1.2267812,21.6826,1.2267812,21.6603
07/19/2013 10:00,0.1063333333,16.973,0.1063333333,16.473,0.0611111111,15.973,0.0586666667,16.173,0.0611111111,16.373,0.055,16.573,0.0244444444,16.773,0.11,16.973,0.055,17.173,0.0122222222,17.373,0.0611111111,17.573,0.3055555556,17.773,0.0488888889,18.973,1.0126974,20.2017,0.4267263,20.0195,0.62205,20.2379,0.6902,21.5031,1.2266826,22.1362,1.2266826,22.0316
07/19/2013 11:00,0.1063333333,17.646,0.1063333333,17.146,0.0611111111,16.646,0.0586666667,16.846,0.0611111111,17.046,0.055,17.246,0.0244444444,17.446,0.11,17.646,0.055,17.846,0.0122222222,18.046,0.0611111111,18.246,0.3055555556,18.446,0.0488888889,19.646,1.012616,20.2805,0.426692,20.2871,0.622,20.6829,0.6902,21.6727,1.226584,22.584,1.226584,22.4293
07/19/2013 12:00,0.1063333333,19.082,0.1063333333,18.582,0.0611111111,18.082,0.0586666667,18.282,0.0611111111,18.482,0.055,18.682,0.0244444444,18.882,0.11,19.082,0.055,19.282,0.0122222222,19.482,0.0611111111,19.682,0.3055555556,19.882,0.0488888889,21.082,1.012616,20.3243,0.426692,20.6364,0.622,21.2326,0.6902,21.9262,1.226584,23.1926,1.226584,22.941
07/19/2013 13:00,0.1063333333,18.03,0.1063333333,17.53,0.0611111111,17.03,0.0586666667,17.23,0.0611111111,17.43,0.055,17.63,0.0244444444,17.83,0.11,18.03,0.055,18.23,0.0122222222,18.43,0.0611111111,18.63,0.3055555556,18.83,0.0488888889,20.03,1.0125346,20.3917,0.4266577,21.1221,0.62195,21.9982,0.6902,22.3046,1.2264854,23.8703,1.2264854,23.6913
07/19/2013 14:00,0.1063333333,18.317,0.1063333333,17.817,0.0611111111,17.317,0.0586666667,17.517,0.0611111111,17.717,0.055,17.917,0.0244444444,18.117,0.11,18.317,0.055,18.517,0.0122222222,18.717,0.0611111111,18.917,0.3055555556,19.117,0.0488888889,20.317,1.0125346,20.3623,0.4266577,21.4166,0.62195,22.314,0.6902,22.4786,1.2264854,23.7867,1.2264854,24.1464
07/19/2013 15:00,0.1063333333,18.221,0.1063333333,17.721,0.0611111111,17.221,0.0586666667,17.421,0.0611111111,17.621,0.055,17.821,0.0244444444,18.021,0.11,18.221,0.055,18.421,0.0122222222,18.621,0.0611111111,18.821,0.3055555556,19.021,0.0488888889,20.221,1.0125346,20.2706,0.4266577,21.5332,0.62195,22.3715,0.6902,22.539,1.2264854,23.4195,1.2264854,24.1973
07/19/2013 16:00,0.1063333333,18.125,0.1063333333,17.625,0.0611111111,17.125,0.0586666667,17.325,0.0611111111,17.525,0.055,17.725,0.0244444444,17.925,0.11,18.125,0.055,18.325,0.0122222222,18.525,0.0611111111,18.725,0.3055555556,18.925,0.0488888889,20.125,1.0124532,20.2223,0.4266234,21.5509,0.6219,22.3451,0.6902,22.5976,1.2263868,23.0448,1.2263868,24.1359
07/19/2013 17:00,0.1063333333,18.125,0.1063333333,17.625,0.0611111111,17.125,0.0586666667,17.325,0.0611111111,17.525,0.055,17.725,0.0244444444,17.925,0.11,18.125,0.055,18.325,0.0122222222,18.525,0.0611111111,18.725,0.3055555556,18.925,0.0488888889,20.125,1.0123718,20.2184,0.4265891,21.5065,0.62185,22.3007,0.6902,22.6658,1.2262882,22.8958,1.2262882,24.0473
07/19/2013 18:00,0.1063333333,18.125,0.1063333333,17.625,0.0611111111,17.125,0.0586666667,17.325,0.0611111111,17.525,0.055,17.725,0.0244444444,17.925,0.11,18.125,0.055,18.325,0.0122222222,18.525,0.0611111111,18.725,0.3055555556,18.925,0.0488888889,20.125,1.012209,20.1963,0.4265205,21.4041,0.62175,22.209,0.6902,22.6918,1.226091,22.8236,1.226091,23.8742
07/19/2013 19:00,0.1063333333,18.125,0.1063333333,17.625,0.0611111111,17.125,0.0586666667,17.325,0.0611111111,17.525,0.055,17.725,0.0244444444,17.925,0.11,18.125,0.055,18.325,0.0122222222,18.525,0.0611111111,18.725,0.3055555556,18.925,0.0488888889,20.125,1.0121276,20.1678,0.4264862,21.2638,0.6217,22.0878,0.6902,22.7143,1.2259924,22.7681,1.2259924,23.6382
07/19/2013 20:00,0.1063333333,17.934,0.1063333333,17.434,0.0611111111,16.934,0.0586666667,17.134,0.0611111111,17.334,0.055,17.534,0.0244444444,17.734,0.11,17.934,0.055,18.134,0.0122222222,18.334,0.0611111111,18.534,0.3055555556,18.734,0.0488888889,19.934,1.0118834,20.1591,0.4263833,21.1099,0.62155,21.9421,0.6902,22.7158,1.2256966,22.5964,1.2256966,23.3925
07/19/2013 21:00,0.1063333333,17.742,0.1063333333,17.242,0.0611111111,16.742,0.0586666667,16.942,0.0611111111,17.142,0.055,17.342,0.0244444444,17.542,0.11,17.742,0.055,17.942,0.0122222222,18.142,0.0611111111,18.342,0.3055555556,18.542,0.0488888889,19.742,1.0117206,20.1652,0.4263147,20.9517,0.62145,21.7822,0.6902,22.6963,1.2254994,22.4976,1.2254994,23.171
07/19/2013 22:00,0.1063333333,17.646,0.1063333333,17.146,0.0611111111,16.646,0.0586666667,16.846,0.0611111111,17.046,0.055,17.246,0.0244444444,17.446,0.11,17.646,0.055,17.846,0.0122222222,18.046,0.0611111111,18.246,0.3055555556,18.446,0.0488888889,19.646,1.011395,20.177,0.4261775,20.7943,0.62125,21.6,0.6902,22.6523,1.225105,22.4192,1.225105,22.9582
07/19/2013 23:00,0.1063333333,17.454,0.1063333333,16.954,0.0611111111,16.454,0.0586666667,16.654,0.0611111111,16.854,0.055,17.054,0.0244444444,17.254,0.11,17.454,0.055,17.654,0.0122222222,17.854,0.0611111111,18.054,0.3055555556,18.254,0.0488888889,19.454,1.0111508,20.1927,0.4260746,20.6439,0.6211,21.401,0.6902,22.5875,1.2248092,22.3265,1.2248092,22.7574
07/20/2013 0:00,0.1063333333,17.165,0.1063333333,16.665,0.0611111111,16.165,0.0586666667,16.365,0.0611111111,16.565,0.055,16.765,0.0244444444,16.965,0.11,17.165,0.055,17.365,0.0122222222,17.565,0.0611111111,17.765,0.3055555556,17.965,0.0488888889,19.165,1.0108252,20.2122,0.4259374,20.5062,0.6209,21.196,0.6902,22.5084,1.2244148,22.2337,1.2244148,22.5741
07/20/2013 1:00,0.1063333333,17.069,0.1063333333,16.569,0.0611111111,16.069,0.0586666667,16.269,0.0611111111,16.469,0.055,16.669,0.0244444444,16.869,0.11,17.069,0.055,17.269,0.0122222222,17.469,0.0611111111,17.669,0.3055555556,17.869,0.0488888889,19.069,1.0104182,20.2334,0.4257659,20.3841,0.62065,20.9928,0.6902,22.4186,1.2239218,22.1454,1.2239218,22.408
07/20/2013 2:00,0.1063333333,16.973,0.1063333333,16.473,0.0611111111,15.973,0.0586666667,16.173,0.0611111111,16.373,0.055,16.573,0.0244444444,16.773,0.11,16.973,0.055,17.173,0.0122222222,17.373,0.0611111111,17.573,0.3055555556,17.773,0.0488888889,18.973,1.0100112,20.251,0.4255944,20.277,0.6204,20.7925,0.6902,22.3183,1.2234288,22.043,1.2234288,22.2518
07/20/2013 3:00,0.1063333333,16.78,0.1063333333,16.28,0.0611111111,15.78,0.0586666667,15.98,0.0611111111,16.18,0.055,16.38,0.0244444444,16.58,0.11,16.78,0.055,16.98,0.0122222222,17.18,0.0611111111,17.38,0.3055555556,17.58,0.0488888889,18.78,1.0096042,20.266,0.4254229,20.1865,0.62015,20.602,0.6902,22.2135,1.2229358,21.9377,1.2229358,22.1068
07/20/2013 4:00,0.1063333333,16.683,0.1063333333,16.183,0.0611111111,15.683,0.0586666667,15.883,0.0611111111,16.083,0.055,16.283,0.0244444444,16.483,0.11,16.683,0.055,16.883,0.0122222222,17.083,0.0611111111,17.283,0.3055555556,17.483,0.0488888889,18.683,1.0091158,20.2787,0.4252171,20.1147,0.61985,20.4304,0.6902,22.11,1.2223442,21.8583,1.2223442,21.9803
07/20/2013 5:00,0.1063333333,16.587,0.1063333333,16.087,0.0611111111,15.587,0.0586666667,15.787,0.0611111111,15.987,0.055,16.187,0.0244444444,16.387,0.11,16.587,0.055,16.787,0.0122222222,16.987,0.0611111111,17.187,0.3055555556,17.387,0.0488888889,18.587,1.0086274,20.2786,0.4250113,20.0551,0.61955,20.2714,0.6902,22.0009,1.2217526,21.7604,1.2217526,21.8584
