DateTime,BC_Inflow_cms,BC_Temp_C
07/07/2013 23:00,0.7,11.807
07/08/2013 0:00,0.7,11.6615
07/08/2013 1:00,0.7,11.516
07/08/2013 2:00,0.7,11.273
07/08/2013 3:00,0.7,11.1275
07/08/2013 4:00,0.7,10.9815
07/08/2013 5:00,0.7,10.8835
07/08/2013 6:00,0.7,10.8835
07/08/2013 7:00,0.7,10.9815
07/08/2013 8:00,0.7,11.224
07/08/2013 9:00,0.7,11.516
07/08/2013 10:00,0.7,12.193
07/08/2013 11:00,0.7,13.1035
07/08/2013 12:00,0.7,13.3485
07/08/2013 13:00,0.7,13.161
07/08/2013 14:00,0.7,13.305
07/08/2013 15:00,0.7,13.1585
07/08/2013 16:00,0.7,13.161
07/08/2013 17:00,0.7,12.821
07/08/2013 18:00,0.7,12.4825
07/08/2013 19:00,0.7,12.241
07/08/2013 20:00,0.7,11.9495
07/08/2013 21:00,0.7,11.7565
07/08/2013 22:00,0.7,11.563
07/08/2013 23:00,0.7,11.417
07/09/2013 0:00,0.7,11.224
07/09/2013 1:00,0.7,11.0285
07/09/2013 2:00,0.7,10.834
07/09/2013 3:00,0.7,10.64
07/09/2013 4:00,0.7,10.4435
07/09/2013 5:00,0.7,10.297
07/09/2013 6:00,0.7,10.2485
07/09/2013 7:00,0.7,10.3465
07/09/2013 8:00,0.7,10.6895
07/09/2013 9:00,0.7,11.081
07/09/2013 10:00,0.7,11.952
07/09/2013 11:00,0.7,12.767
07/09/2013 12:00,0.7,12.5315
07/09/2013 13:00,0.7,12.533
07/09/2013 14:00,0.7,12.7755
07/09/2013 15:00,0.7,12.724
07/09/2013 16:00,0.7,12.724
07/09/2013 17:00,0.7,12.4825
07/09/2013 18:00,0.7,12.289
07/09/2013 19:00,0.7,12.0945
07/09/2013 20:00,0.7,11.9015
07/09/2013 21:00,0.7,11.659
07/09/2013 22:00,0.7,11.4645
07/09/2013 23:00,0.7,11.368
07/10/2013 0:00,0.7,11.2705
07/10/2013 1:00,0.7,11.0755
07/10/2013 2:00,0.7,10.9295
07/10/2013 3:00,0.7,10.783
07/10/2013 4:00,0.7,10.637
07/10/2013 5:00,0.7,10.5885
07/10/2013 6:00,0.7,10.59
07/10/2013 7:00,0.7,10.7365
07/10/2013 8:00,0.7,11.078
07/10/2013 9:00,0.7,11.4665
07/10/2013 10:00,0.7,11.7575
07/10/2013 11:00,0.7,11.855
07/10/2013 12:00,0.7,12.1425
07/10/2013 13:00,0.7,12.0955
07/10/2013 14:00,0.7,12.193
07/10/2013 15:00,0.7,12.193
07/10/2013 16:00,0.7,12.29
07/10/2013 17:00,0.7,12.0955
07/10/2013 18:00,0.7,11.951
07/10/2013 19:00,0.7,11.8045
07/10/2013 20:00,0.7,11.611
07/10/2013 21:00,0.7,11.4165
07/10/2013 22:00,0.7,11.221
07/10/2013 23:00,0.7,11.027
07/11/2013 0:00,0.7,10.831
07/11/2013 1:00,0.7,10.7345
07/11/2013 2:00,0.7,10.6865
07/11/2013 3:00,0.7,10.638
07/11/2013 4:00,0.7,10.5405
07/11/2013 5:00,0.7,10.492
07/11/2013 6:00,0.7,10.5415
07/11/2013 7:00,0.7,10.492
07/11/2013 8:00,0.7,10.688
07/11/2013 9:00,0.7,10.786
07/11/2013 10:00,0.7,11.079
07/11/2013 11:00,0.7,11.274
07/11/2013 12:00,0.7,11.515
07/11/2013 13:00,0.7,11.3725
07/11/2013 14:00,0.7,11.517
07/11/2013 15:00,0.7,11.5185
07/11/2013 16:00,0.7,11.713
07/11/2013 17:00,0.7,11.6135
07/11/2013 18:00,0.7,11.369
07/11/2013 19:00,0.7,11.1745
07/11/2013 20:00,0.7,10.9305
07/11/2013 21:00,0.7,10.6865
07/11/2013 22:00,0.7,10.4425
07/11/2013 23:00,0.7,10.246
07/12/2013 0:00,0.7,10.0005
07/12/2013 1:00,0.7,9.7555
07/12/2013 2:00,0.7,9.559
07/12/2013 3:00,0.7,9.4615
07/12/2013 4:00,0.7,9.265
07/12/2013 5:00,0.7,9.1675
07/12/2013 6:00,0.7,9.1685
07/12/2013 7:00,0.7,9.268
07/12/2013 8:00,0.7,9.6115
07/12/2013 9:00,0.7,9.8585
07/12/2013 10:00,0.7,10.103
07/12/2013 11:00,0.7,10.2495
07/12/2013 12:00,0.7,10.6865
07/12/2013 13:00,0.7,10.7375
07/12/2013 14:00,0.7,10.787
07/12/2013 15:00,0.7,10.787
07/12/2013 16:00,0.7,10.787
07/12/2013 17:00,0.7,10.786
07/12/2013 18:00,0.7,10.688
07/12/2013 19:00,0.7,10.59
07/12/2013 20:00,0.7,10.492
07/12/2013 21:00,0.7,10.2955
07/12/2013 22:00,0.7,10.1975
07/12/2013 23:00,0.7,10.0505
07/13/2013 0:00,0.7,9.952
07/13/2013 1:00,0.7,9.805
07/13/2013 2:00,0.7,9.6565
07/13/2013 3:00,0.7,9.509
07/13/2013 4:00,0.7,9.4115
07/13/2013 5:00,0.7,9.364
07/13/2013 6:00,0.7,9.315
07/13/2013 7:00,0.7,9.4145
07/13/2013 8:00,0.7,9.709
07/13/2013 9:00,0.7,10.052
07/13/2013 10:00,0.7,10.15
07/13/2013 11:00,0.7,10.298
07/13/2013 12:00,0.7,11.024
07/13/2013 13:00,0.7,10.833
07/13/2013 14:00,0.7,10.8835
07/13/2013 15:00,0.7,10.8835
07/13/2013 16:00,0.7,10.8835
07/13/2013 17:00,0.7,10.8825
07/13/2013 18:00,0.7,10.834
07/13/2013 19:00,0.7,10.638
07/13/2013 20:00,0.7,10.491
07/13/2013 21:00,0.7,10.2945
07/13/2013 22:00,0.7,10.049
07/13/2013 23:00,0.7,9.902
07/14/2013 0:00,0.7,9.805
07/14/2013 1:00,0.7,9.805
07/14/2013 2:00,0.7,9.708
07/14/2013 3:00,0.7,9.6095
07/14/2013 4:00,0.7,9.4615
07/14/2013 5:00,0.7,9.363
07/14/2013 6:00,0.7,9.364
07/14/2013 7:00,0.7,9.513
07/14/2013 8:00,0.7,9.808
07/14/2013 9:00,0.7,10.053
07/14/2013 10:00,0.7,10.976
07/14/2013 11:00,0.7,11.556
07/14/2013 12:00,0.7,10.932
07/14/2013 13:00,0.7,11.1275
07/14/2013 14:00,0.7,11.321
07/14/2013 15:00,0.7,11.417
07/14/2013 16:00,0.7,11.369
07/14/2013 17:00,0.7,11.272
07/14/2013 18:00,0.7,11.1745
07/14/2013 19:00,0.7,11.0285
07/14/2013 20:00,0.7,10.7345
07/14/2013 21:00,0.7,10.491
07/14/2013 22:00,0.7,10.344
07/14/2013 23:00,0.7,10.149
07/15/2013 0:00,0.7,10.002
07/15/2013 1:00,0.7,9.9535
07/15/2013 2:00,0.7,9.8065
07/15/2013 3:00,0.7,9.8065
07/15/2013 4:00,0.7,9.808
07/15/2013 5:00,0.7,9.808
07/15/2013 6:00,0.7,9.808
07/15/2013 7:00,0.7,9.955
07/15/2013 8:00,0.7,10.2
07/15/2013 9:00,0.7,10.4945
07/15/2013 10:00,0.7,10.741
07/15/2013 11:00,0.7,10.887
07/15/2013 12:00,0.7,10.9835
07/15/2013 13:00,0.7,10.9345
07/15/2013 14:00,0.7,11.226
07/15/2013 15:00,0.7,11.2245
07/15/2013 16:00,0.7,11.372
07/15/2013 17:00,0.7,11.3225
07/15/2013 18:00,0.7,11.1755
07/15/2013 19:00,0.7,11.0295
07/15/2013 20:00,0.7,10.8825
07/15/2013 21:00,0.7,10.7365
07/15/2013 22:00,0.7,10.638
07/15/2013 23:00,0.7,10.492
07/16/2013 0:00,0.7,10.297
07/16/2013 1:00,0.7,10.15
07/16/2013 2:00,0.7,9.9535
07/16/2013 3:00,0.7,9.8065
07/16/2013 4:00,0.7,9.659
07/16/2013 5:00,0.7,9.512
07/16/2013 6:00,0.7,9.4635
07/16/2013 7:00,0.7,9.513
07/16/2013 8:00,0.7,9.8565
07/16/2013 9:00,0.7,10.2
07/16/2013 10:00,0.7,10.881
07/16/2013 11:00,0.7,12.231
07/16/2013 12:00,0.7,11.951
07/16/2013 13:00,0.7,12.0505
07/16/2013 14:00,0.7,12.5855
07/16/2013 15:00,0.7,12.0975
07/16/2013 16:00,0.7,11.951
07/16/2013 17:00,0.7,11.8055
07/16/2013 18:00,0.7,11.563
07/16/2013 19:00,0.7,11.32
07/16/2013 20:00,0.7,11.0765
07/16/2013 21:00,0.7,10.881
07/16/2013 22:00,0.7,10.637
07/16/2013 23:00,0.7,10.3925
07/17/2013 0:00,0.7,10.1975
07/17/2013 1:00,0.7,10.0505
07/17/2013 2:00,0.7,9.9035
07/17/2013 3:00,0.7,9.8065
07/17/2013 4:00,0.7,9.758
07/17/2013 5:00,0.7,9.709
07/17/2013 6:00,0.7,9.6605
07/17/2013 7:00,0.7,9.809
07/17/2013 8:00,0.7,10.201
07/17/2013 9:00,0.7,10.642
07/17/2013 10:00,0.7,11.273
07/17/2013 11:00,0.7,12.716
07/17/2013 12:00,0.7,12.289
07/17/2013 13:00,0.7,12.435
07/17/2013 14:00,0.7,12.873
07/17/2013 15:00,0.7,12.724
07/17/2013 16:00,0.7,12.4825
07/17/2013 17:00,0.7,12.241
07/17/2013 18:00,0.7,12.048
07/17/2013 19:00,0.7,11.9015
07/17/2013 20:00,0.7,11.611
07/17/2013 21:00,0.7,11.4165
07/17/2013 22:00,0.7,11.173
07/17/2013 23:00,0.7,10.979
07/18/2013 0:00,0.7,10.7845
07/18/2013 1:00,0.7,10.638
07/18/2013 2:00,0.7,10.492
07/18/2013 3:00,0.7,10.3455
07/18/2013 4:00,0.7,10.297
07/18/2013 5:00,0.7,10.1985
07/18/2013 6:00,0.7,10.15
07/18/2013 7:00,0.7,10.3465
07/18/2013 8:00,0.7,10.6895
07/18/2013 9:00,0.7,11.1765
07/18/2013 10:00,0.7,11.3235
07/18/2013 11:00,0.7,11.9015
07/18/2013 12:00,0.7,12.0945
07/18/2013 13:00,0.7,12.286
07/18/2013 14:00,0.7,12.8685
07/18/2013 15:00,0.7,12.577
07/18/2013 16:00,0.7,12.4825
07/18/2013 17:00,0.7,12.241
07/18/2013 18:00,0.7,11.999
07/18/2013 19:00,0.7,11.8045
07/18/2013 20:00,0.7,11.659
07/18/2013 21:00,0.7,11.4645
07/18/2013 22:00,0.7,11.2705
07/18/2013 23:00,0.7,11.125
07/19/2013 0:00,0.7,10.979
07/19/2013 1:00,0.7,10.833
07/19/2013 2:00,0.7,10.6865
07/19/2013 3:00,0.7,10.5885
07/19/2013 4:00,0.7,10.4425
07/19/2013 5:00,0.7,10.344
07/19/2013 6:00,0.7,10.3455
07/19/2013 7:00,0.7,10.492
07/19/2013 8:00,0.7,10.7845
07/19/2013 9:00,0.7,11.1745
07/19/2013 10:00,0.7,11.7575
07/19/2013 11:00,0.7,12.4755
07/19/2013 12:00,0.7,11.9495
07/19/2013 13:00,0.7,12.093
07/19/2013 14:00,0.7,12.0945
07/19/2013 15:00,0.7,12.0465
07/19/2013 16:00,0.7,12.0955
07/19/2013 17:00,0.7,12.0955
07/19/2013 18:00,0.7,12.0465
07/19/2013 19:00,0.7,11.9015
07/19/2013 20:00,0.7,11.7565
07/19/2013 21:00,0.7,11.6095
07/19/2013 22:00,0.7,11.4645
07/19/2013 23:00,0.7,11.221
07/20/2013 0:00,0.7,11.173
07/20/2013 1:00,0.7,11.0755
07/20/2013 2:00,0.7,11.0285
07/20/2013 3:00,0.7,10.9305
07/20/2013 4:00,0.7,10.833
07/20/2013 5:00,0.7,10.6865
07/20/2013 6:00,0.7,10.637
07/20/2013 7:00,0.7,10.7845
07/20/2013 8:00,0.7,11.1745
07/20/2013 9:00,0.7,11.563
07/20/2013 10:00,0.7,12.1435
07/20/2013 11:00,0.7,13.4385
07/20/2013 12:00,0.7,13.0105
07/20/2013 13:00,0.7,13.1105
07/20/2013 14:00,0.7,13.2085
07/20/2013 15:00,0.7,13.0165
07/20/2013 16:00,0.7,12.871
07/20/2013 17:00,0.7,12.6775
07/20/2013 18:00,0.7,12.533
07/20/2013 19:00,0.7,12.291
07/20/2013 20:00,0.7,12.0975
07/20/2013 21:00,0.7,11.855
07/20/2013 22:00,0.7,11.6605
07/20/2013 23:00,0.7,11.515
07/21/2013 0:00,0.7,11.417
07/21/2013 1:00,0.7,11.272
07/21/2013 2:00,0.7,11.126
07/21/2013 3:00,0.7,10.9305
07/21/2013 4:00,0.7,10.7345
07/21/2013 5:00,0.7,10.637
07/21/2013 6:00,0.7,10.5885
07/21/2013 7:00,0.7,10.638
07/21/2013 8:00,0.7,10.98
07/21/2013 9:00,0.7,11.369
07/21/2013 10:00,0.7,11.7575
07/21/2013 11:00,0.7,13.101
07/21/2013 12:00,0.7,12.6765
07/21/2013 13:00,0.7,12.9665
07/21/2013 14:00,0.7,13.5005
07/21/2013 15:00,0.7,13.1595
07/21/2013 16:00,0.7,12.9665
07/21/2013 17:00,0.7,12.822
07/21/2013 18:00,0.7,12.533
07/21/2013 19:00,0.7,12.29
07/21/2013 20:00,0.7,12.048
07/21/2013 21:00,0.7,11.8055
07/21/2013 22:00,0.7,11.563
07/21/2013 23:00,0.7,11.369
07/22/2013 0:00,0.7,11.126
07/22/2013 1:00,0.7,10.8825
07/22/2013 2:00,0.7,10.688
07/22/2013 3:00,0.7,10.5415
07/22/2013 4:00,0.7,10.395
07/22/2013 5:00,0.7,10.2485
07/22/2013 6:00,0.7,10.15
07/22/2013 7:00,0.7,10.2495
07/22/2013 8:00,0.7,10.641
07/22/2013 9:00,0.7,11.079
07/22/2013 10:00,0.7,11.5645
07/22/2013 11:00,0.7,13.0055
07/22/2013 12:00,0.7,12.6295
07/22/2013 13:00,0.7,13.0165
07/22/2013 14:00,0.7,13.6945
07/22/2013 15:00,0.7,13.3525
07/22/2013 16:00,0.7,13.112
07/22/2013 17:00,0.7,12.9195
07/22/2013 18:00,0.7,12.6295
07/22/2013 19:00,0.7,12.436
07/22/2013 20:00,0.7,12.194
07/22/2013 21:00,0.7,12
07/22/2013 22:00,0.7,11.7575
07/22/2013 23:00,0.7,11.515
07/23/2013 0:00,0.7,11.369
07/23/2013 1:00,0.7,11.126
07/23/2013 2:00,0.7,10.98
07/23/2013 3:00,0.7,10.834
07/23/2013 4:00,0.7,10.688
07/23/2013 5:00,0.7,10.64
07/23/2013 6:00,0.7,10.5915
07/23/2013 7:00,0.7,10.739
07/23/2013 8:00,0.7,11.1765
07/23/2013 9:00,0.7,11.565
07/23/2013 10:00,0.7,12.242
07/23/2013 11:00,0.7,13.391
07/23/2013 12:00,0.7,12.773
07/23/2013 13:00,0.7,12.9175
07/23/2013 14:00,0.7,13.255
07/23/2013 15:00,0.7,13.2075
07/23/2013 16:00,0.7,12.9665
07/23/2013 17:00,0.7,12.919
07/23/2013 18:00,0.7,12.7745
07/23/2013 19:00,0.7,12.533
07/23/2013 20:00,0.7,12.339
07/23/2013 21:00,0.7,12.145
07/23/2013 22:00,0.7,11.903
07/23/2013 23:00,0.7,11.7575
07/24/2013 0:00,0.7,11.6125
07/24/2013 1:00,0.7,11.4665
07/24/2013 2:00,0.7,11.3705
07/24/2013 3:00,0.7,11.273
07/24/2013 4:00,0.7,11.1765
07/24/2013 5:00,0.7,11.079
07/24/2013 6:00,0.7,11.079
07/24/2013 7:00,0.7,11.226
07/24/2013 8:00,0.7,11.4705
07/24/2013 9:00,0.7,11.9555
07/24/2013 10:00,0.7,12.438
07/24/2013 11:00,0.7,12.5855
07/24/2013 12:00,0.7,12.6815
07/24/2013 13:00,0.7,13.113
07/24/2013 14:00,0.7,13.2095
07/24/2013 15:00,0.7,13.112
07/24/2013 16:00,0.7,13.112
07/24/2013 17:00,0.7,13.0165
07/24/2013 18:00,0.7,12.872
07/24/2013 19:00,0.7,12.7275
07/24/2013 20:00,0.7,12.534
07/24/2013 21:00,0.7,12.389
07/24/2013 22:00,0.7,12.292
07/24/2013 23:00,0.7,12.1475
07/25/2013 0:00,0.7,11.9535
07/25/2013 1:00,0.7,11.856
07/25/2013 2:00,0.7,11.711
07/25/2013 3:00,0.7,11.663
07/25/2013 4:00,0.7,11.6145
07/25/2013 5:00,0.7,11.6145
07/25/2013 6:00,0.7,11.6145
07/25/2013 7:00,0.7,11.6635
07/25/2013 8:00,0.7,11.712
07/25/2013 9:00,0.7,11.8095
07/25/2013 10:00,0.7,12.1965
07/25/2013 11:00,0.7,12.6775
07/25/2013 12:00,0.7,12.631
07/25/2013 13:00,0.7,12.824
07/25/2013 14:00,0.7,12.97
07/25/2013 15:00,0.7,13.0175
07/25/2013 16:00,0.7,12.874
07/25/2013 17:00,0.7,12.874
07/25/2013 18:00,0.7,12.7775
07/25/2013 19:00,0.7,12.632
07/25/2013 20:00,0.7,12.487
07/25/2013 21:00,0.7,12.39
07/25/2013 22:00,0.7,12.2935
07/25/2013 23:00,0.7,12.0995
07/26/2013 0:00,0.7,12.0025
07/26/2013 1:00,0.7,11.9545
07/26/2013 2:00,0.7,11.808
07/26/2013 3:00,0.7,11.712
07/26/2013 4:00,0.7,11.6145
07/26/2013 5:00,0.7,11.5665
07/26/2013 6:00,0.7,11.5665
07/26/2013 7:00,0.7,11.713
07/26/2013 8:00,0.7,12.0035
07/26/2013 9:00,0.7,12.341
07/26/2013 10:00,0.7,12.2945
07/26/2013 11:00,0.7,13.1575
07/26/2013 12:00,0.7,13.0165
07/26/2013 13:00,0.7,13.113
07/26/2013 14:00,0.7,13.0655
07/26/2013 15:00,0.7,13.257
07/26/2013 16:00,0.7,13.305
07/26/2013 17:00,0.7,13.305
07/26/2013 18:00,0.7,13.2085
07/26/2013 19:00,0.7,13.113
07/26/2013 20:00,0.7,13.0165
07/26/2013 21:00,0.7,12.872
07/26/2013 22:00,0.7,12.7275
07/26/2013 23:00,0.7,12.631
07/27/2013 0:00,0.7,12.486
07/27/2013 1:00,0.7,12.389
07/27/2013 2:00,0.7,12.341
07/27/2013 3:00,0.7,12.2935
07/27/2013 4:00,0.7,12.1965
07/27/2013 5:00,0.7,12.1485
07/27/2013 6:00,0.7,12.1485
07/27/2013 7:00,0.7,12.2455
07/27/2013 8:00,0.7,12.536
07/27/2013 9:00,0.7,12.922
07/27/2013 10:00,0.7,13.452
07/27/2013 11:00,0.7,14.2175
07/27/2013 12:00,0.7,14.2185
07/27/2013 13:00,0.7,14.2185
07/27/2013 14:00,0.7,14.2185
07/27/2013 15:00,0.7,14.0745
07/27/2013 16:00,0.7,14.0745
07/27/2013 17:00,0.7,14.0755
07/27/2013 18:00,0.7,13.9795
07/27/2013 19:00,0.7,13.787
07/27/2013 20:00,0.7,13.643
07/27/2013 21:00,0.7,13.45
07/27/2013 22:00,0.7,13.257
07/27/2013 23:00,0.7,13.113
07/28/2013 0:00,0.7,12.9685
07/28/2013 1:00,0.7,12.921
07/28/2013 2:00,0.7,12.873
07/28/2013 3:00,0.7,12.7775
07/28/2013 4:00,0.7,12.6805
07/28/2013 5:00,0.7,12.6325
07/28/2013 6:00,0.7,12.5845
07/28/2013 7:00,0.7,12.6825
07/28/2013 8:00,0.7,12.9725
07/28/2013 9:00,0.7,13.453
07/28/2013 10:00,0.7,14.123
07/28/2013 11:00,0.7,15.3165
07/28/2013 12:00,0.7,15.13
07/28/2013 13:00,0.7,15.418
07/28/2013 14:00,0.7,15.0355
07/28/2013 15:00,0.7,14.844
07/28/2013 16:00,0.7,14.8915
07/28/2013 17:00,0.7,14.7955
07/28/2013 18:00,0.7,14.556
07/28/2013 19:00,0.7,14.364
07/28/2013 20:00,0.7,14.22
07/28/2013 21:00,0.7,14.0755
07/28/2013 22:00,0.7,13.9315
07/28/2013 23:00,0.7,13.8365
07/29/2013 0:00,0.7,13.741
07/29/2013 1:00,0.7,13.5485
07/29/2013 2:00,0.7,13.453
07/29/2013 3:00,0.7,13.405
07/29/2013 4:00,0.7,13.309
07/29/2013 5:00,0.7,13.2125
07/29/2013 6:00,0.7,13.116
07/29/2013 7:00,0.7,13.1635
07/29/2013 8:00,0.7,13.452
07/29/2013 9:00,0.7,13.8365
07/29/2013 10:00,0.7,14.363
07/29/2013 11:00,0.7,15.604
07/29/2013 12:00,0.7,15.37
07/29/2013 13:00,0.7,15.609
07/29/2013 14:00,0.7,16.185
07/29/2013 15:00,0.7,15.848
07/29/2013 16:00,0.7,15.7525
07/29/2013 17:00,0.7,15.5605
07/29/2013 18:00,0.7,15.226
07/29/2013 19:00,0.7,14.8425
07/29/2013 20:00,0.7,14.506
07/29/2013 21:00,0.7,14.17
07/29/2013 22:00,0.7,13.834
07/29/2013 23:00,0.7,13.641
07/30/2013 0:00,0.7,13.498
07/30/2013 1:00,0.7,13.257
07/30/2013 2:00,0.7,13.064
07/30/2013 3:00,0.7,12.9195
07/30/2013 4:00,0.7,12.7275
07/30/2013 5:00,0.7,12.631
07/30/2013 6:00,0.7,12.486
07/30/2013 7:00,0.7,12.438
07/30/2013 8:00,0.7,12.583
07/30/2013 9:00,0.7,12.486
07/30/2013 10:00,0.7,12.631
07/30/2013 11:00,0.7,13.3505
07/30/2013 12:00,0.7,13.5935
07/30/2013 13:00,0.7,13.8345
07/30/2013 14:00,0.7,13.9325
07/30/2013 15:00,0.7,13.883
07/30/2013 16:00,0.7,13.643
07/30/2013 17:00,0.7,13.45
07/30/2013 18:00,0.7,13.2095
07/30/2013 19:00,0.7,13.0165
